"time","persist_low","persist_high"
1.4,0.246596963941606,0.869358235398806
1.41,0.244143283153437,0.868489311697668
1.42,0.241714016897036,0.867621256485914
1.43,0.239308922243755,0.866754068895489
1.44,0.236927758682122,0.865887748059205
1.45,0.234570288093798,0.865022293110741
1.46,0.232236274729759,0.864157703184643
1.47,0.229925485186724,0.863293977416319
1.48,0.227637688383813,0.862431114942045
1.49,0.225372655539439,0.861569114898958
1.5,0.22313016014843,0.860707976425058
1.51,0.220909977959378,0.859847698659206
1.52,0.218711886952215,0.858988280741123
1.53,0.216535667316007,0.858129721811394
1.54,0.214381101426978,0.857272021011457
1.55,0.212247973826743,0.856415177483614
1.56,0.210136071200765,0.855559190371018
1.57,0.20804518235702,0.854704058817685
1.58,0.205975098204883,0.853849781968482
1.59,0.203925611734213,0.852996358969132
1.6,0.201896517994655,0.852143788966211
1.61,0.199887614075144,0.851292071107151
1.62,0.197898699083615,0.850441204540233
1.63,0.195929574126909,0.84959118841459
1.64,0.193980042290892,0.848742021880207
1.65,0.192049908620754,0.847893704087916
1.66,0.19013898010152,0.8470462341894
1.67,0.188247065638747,0.846199611337188
1.68,0.18637397603941,0.845353834684659
1.69,0.184519523992989,0.844508903386034
1.7,0.182683524052735,0.843664816596384
1.71,0.180865792617122,0.84282157347162
1.72,0.179066147911493,0.8419791731685
1.73,0.177284409969878,0.841137614844623
1.74,0.175520400616997,0.840296897658431
1.75,0.173773943450445,0.839457020769207
1.76,0.172044863823051,0.838617983337074
1.77,0.170332988825409,0.837779784522994
1.78,0.168638147268595,0.836942423488768
1.79,0.166960169667041,0.836105899397036
1.8,0.165298888221587,0.835270211411272
1.81,0.163654136802704,0.83443535869579
1.82,0.162025750933881,0.833601340415735
1.83,0.160413567775173,0.832768155737091
1.84,0.158817426106921,0.831935803826672
1.85,0.157237166313628,0.831104283852126
1.86,0.155672630367997,0.830273594981933
1.87,0.154123661815131,0.829443736385404
1.88,0.152590105756884,0.828614707232681
1.89,0.151071808836371,0.827786506694734
1.9,0.149568619222635,0.826959133943362
1.91,0.148080386595462,0.826132588151194
1.92,0.14660696213035,0.825306868491682
1.93,0.145148198483624,0.824481974139108
1.94,0.143703949777703,0.823657904268577
1.95,0.142274071586514,0.822834658056018
1.96,0.140858420921045,0.822012234678187
1.97,0.139456856215051,0.821190633312658
1.98,0.138069237310893,0.820369853137831
1.99,0.136695425445524,0.819549893332926
2,0.135335283236613,0.818730753077982
2.01,0.133988674668805,0.817912431553859
2.02,0.132655465080122,0.817094927942237
2.03,0.131335521148493,0.81627824142561
2.04,0.130028710878426,0.815462371187293
2.05,0.128734903587804,0.814647316411415
2.06,0.127453969894821,0.813833076282921
2.07,0.126185781705039,0.813019649987571
2.08,0.124930212198582,0.812207036711939
2.09,0.123687135817455,0.811395235643411
2.1,0.122456428252982,0.810584245970187
2.11,0.121237966433382,0.809774066881276
2.12,0.120031628511457,0.8089646975665
2.13,0.11883729385241,0.808156137216488
2.14,0.117654843021779,0.807348385022681
2.15,0.116484157773497,0.806541440177327
2.16,0.115325121038063,0.80573530187348
2.17,0.114177616910836,0.804929969305001
2.18,0.11304153064045,0.80412544166656
2.19,0.111916748617329,0.803321718153627
2.2,0.110803158362334,0.802518797962478
2.21,0.109700648515511,0.801716680290195
2.22,0.108609108824958,0.800915364334659
2.23,0.107528430135795,0.800114849294554
2.24,0.106458504379253,0.799315134369365
2.25,0.105399224561864,0.798516218759377
2.26,0.104350484754765,0.797718101665674
2.27,0.1033121800831,0.79692078229014
2.28,0.102284206715537,0.796124259835454
2.29,0.101266461853883,0.795328533505094
2.3,0.100258843722804,0.794533602503334
2.31,0.0992612515596457,0.793739466035243
2.32,0.0982735856043615,0.792946123306684
2.33,0.0972957470895328,0.792153573524314
2.34,0.096327638230493,0.791361815895584
2.35,0.0953691622155496,0.790570849628736
2.36,0.0944202231963023,0.789780673932803
2.37,0.0934807262780585,0.78899128801761
2.38,0.0925505775103433,0.78820269109377
2.39,0.0916296838775048,0.787414882372688
2.4,0.0907179532894125,0.786627861066553
2.41,0.0898152945722476,0.785841626388346
2.42,0.0889216174593863,0.78505617755183
2.43,0.0880368325823725,0.784271513771556
2.44,0.0871608514619813,0.783487634262862
2.45,0.0862935864993705,0.782704538241868
2.46,0.0854349509673212,0.781922224925477
2.47,0.0845848590015647,0.781140693531376
2.48,0.083743225592196,0.780359943278034
2.49,0.0829099665751727,0.7795799733847
2.5,0.0820849986238988,0.778800783071405
2.51,0.0812682392408917,0.778022371558957
2.52,0.0804596067495324,0.777244738068946
2.53,0.079659020285898,0.776467881823738
2.54,0.0788663997906749,0.775691802046476
2.55,0.0780816660011531,0.774916497961081
2.56,0.0773047404432997,0.774141968792248
2.57,0.0765355454239115,0.773368213765449
2.58,0.0757740040228455,0.772595232106928
2.59,0.075020040085327,0.771823023043703
2.6,0.0742735782143339,0.771051585803566
2.61,0.0735345437630571,0.770280919615079
2.62,0.0728028628274356,0.769511023707576
2.63,0.0720784622387661,0.76874189731116
2.64,0.0713612695563861,0.767973539656706
2.65,0.0706512130604296,0.767205949975856
2.66,0.0699482217446554,0.766439127501019
2.67,0.069252225309346,0.765673071465374
2.68,0.0685631541542779,0.764907781102864
2.69,0.0678809393717614,0.764143255648199
2.7,0.0672055127397498,0.763379494336853
2.71,0.0665368067150169,0.762616496405065
2.72,0.0658747544264029,0.761854261089838
2.73,0.0652192896681275,0.761092787628934
2.74,0.0645703468931685,0.760332075260882
2.75,0.0639278612067076,0.759572123224968
2.76,0.0632917683596407,0.758812930761241
2.77,0.0626620047421532,0.758054497110508
2.78,0.0620385073773583,0.757296821514336
2.79,0.0614212139150001,0.756539903215047
2.8,0.060810062625218,0.755783741455725
2.81,0.0602049923923735,0.755028335480208
2.82,0.0596059427089394,0.754273684533089
2.83,0.0590128536694478,0.753519787859717
2.84,0.0584256659645008,0.752766644706196
2.85,0.0578443208748385,0.752014254319383
2.86,0.0572687602654674,0.751262615946886
2.87,0.0566989265798469,0.750511728837068
2.88,0.0561347628341337,0.749761592239041
2.89,0.0555762126114831,0.749012205402669
2.9,0.0550232200564072,0.748263567578565
2.91,0.0544757298691899,0.747515678018091
2.92,0.053933687300356,0.746768535973357
2.93,0.0533970381451971,0.746022140697221
2.94,0.0528657287383504,0.745276491443289
2.95,0.0523397059484324,0.744531587465909
2.96,0.0518189171727258,0.74378742802018
2.97,0.0513033103319191,0.74304401236194
2.98,0.0507928338648985,0.742301339747774
2.99,0.0502874367235919,0.74155940943501
3,0.0497870683678639,0.740818220681718
3.01,0.0492916787604622,0.740077772746708
3.02,0.048801218362013,0.739338064889532
3.03,0.0483156381260678,0.738599096370482
3.04,0.0478348894941984,0.737860866450591
3.05,0.0473589243911409,0.737123374391628
3.06,0.0468876952199885,0.7363866194561
3.07,0.0464211548574313,0.735650600907253
3.08,0.0459592566490442,0.734915318009069
3.09,0.0455019544046216,0.734180770026263
3.1,0.0450492023935578,0.733446956224289
3.11,0.0446009553402745,0.732713875869332
3.12,0.0441571684196929,0.731981528228313
3.13,0.0437177972527509,0.731249912568882
3.14,0.0432827979019659,0.730519028159425
3.15,0.0428521268670402,0.729788874269057
3.16,0.0424257410805114,0.729059450167624
3.17,0.0420035979034456,0.728330755125702
3.18,0.0415856551211732,0.727602788414595
3.19,0.0411718709390677,0.726875549306338
3.2,0.0407622039783662,0.726149037073691
3.21,0.0403566132720311,0.725423250990141
3.22,0.0399550582606539,0.724698190329903
3.23,0.0395574987883987,0.723973854367915
3.24,0.0391638950989871,0.723250242379842
3.25,0.038774207831722,0.722527353642072
3.26,0.0383883980175521,0.721805187431716
3.27,0.0380064270751743,0.721083743026607
3.28,0.0376282568071762,0.720363019705301
3.29,0.0372538493962158,0.719643016747075
3.3,0.03688316740124,0.718923733431926
3.31,0.0365161737537404,0.71820516904057
3.32,0.0361528317540464,0.717487322854443
3.33,0.0357931050676553,0.716770194155699
3.34,0.0354369577215986,0.716053782227209
3.35,0.035084354100845,0.71533808635256
3.36,0.0347352589447386,0.714623105816057
3.37,0.0343896373434727,0.71390883990272
3.38,0.0340474547345993,0.713195287898282
3.39,0.0337086768995724,0.712482449089192
3.4,0.0333732699603261,0.71177032276261
3.41,0.0330412003758869,0.71105890820641
3.42,0.0327124349390198,0.710348204709177
3.43,0.032386940772907,0.709638211560209
3.44,0.0320646853278608,0.708928928049511
3.45,0.0317456363780679,0.7082203534678
3.46,0.0314297620183677,0.707512487106502
3.47,0.0311170306610609,0.706805328257749
3.48,0.0308074110327511,0.706098876214384
3.49,0.0305008721712175,0.705393130269954
3.5,0.0301973834223185,0.704688089718713
3.51,0.0298969144369263,0.703983753855621
3.52,0.029599435167892,0.703280121976341
3.53,0.0293049158670407,0.702577193377241
3.54,0.0290133270821971,0.701874967355394
3.55,0.0287246396542394,0.701173443208572
3.56,0.0284388247141845,0.700472620235252
3.57,0.0281558536803001,0.699772497734611
3.58,0.027875698255247,0.699073075006526
3.59,0.0275983304232493,0.698374351351574
3.6,0.0273237224472926,0.697676326071031
3.61,0.0270518468663504,0.696978998466873
3.62,0.0267826764926382,0.696282367841771
3.63,0.0265161844088942,0.695586433499095
3.64,0.026252343965688,0.694891194742911
3.65,0.0259911287787553,0.694196650877979
3.66,0.0257325127263599,0.693502801209756
3.67,0.025476469946681,0.692809645044392
3.68,0.0252229748352272,0.69211718168873
3.69,0.0249720020422762,0.691425410450308
3.7,0.0247235264703394,0.690734330637355
3.71,0.0244775232716527,0.690043941558789
3.72,0.0242339678456911,0.689354242524222
3.73,0.0239928358367092,0.688665232843956
3.74,0.023754103131305,0.687976911828979
3.75,0.0235177458560091,0.687289278790972
3.76,0.023283740374897,0.686602333042301
3.77,0.0230520632872256,0.68591607389602
3.78,0.022822691425093,0.68523050066587
3.79,0.0225956018511219,0.684545612666278
3.8,0.0223707718561656,0.683861409212356
3.81,0.0221481789570373,0.6831778896199
3.82,0.0219278008942616,0.68249505320539
3.83,0.0217096156298486,0.681812899285991
3.84,0.0214936013450899,0.681131427179547
3.85,0.0212797364383772,0.680450636204588
3.86,0.0210679995230414,0.679770525680321
3.87,0.0208583694252147,0.679091094926637
3.88,0.0206508251817126,0.678412343264104
3.89,0.0204453460379377,0.677734270013971
3.9,0.0202419114458044,0.677056874498165
3.91,0.020040501061684,0.676380156039289
3.92,0.0198410947443703,0.675704113960626
3.93,0.0196436725530653,0.675028747586133
